session_id,user_id,session_date,session_type,session_length_minutes,num_messages,main_topic,sentiment_score
s_u_006866_01,u_006866,2026-04-30,voice,7.63,21,general_checkin,-0.409
s_u_006866_02,u_006866,2026-05-06,text,3.97,18,general_checkin,-0.031
s_u_006866_03,u_006866,2026-05-07,voice,0.2,2,general_checkin,-0.467
s_u_006866_04,u_006866,2026-05-01,voice,1.27,5,general_checkin,-0.565
s_u_006867_01,u_006867,2026-04-21,voice,0.2,2,career,-0.668
s_u_006867_02,u_006867,2026-04-21,voice,2.43,4,career,-0.746
s_u_006867_03,u_006867,2026-04-16,text,0.2,2,general_checkin,-0.58
s_u_006868_01,u_006868,2026-04-23,text,0.64,4,relationships,-0.207
s_u_006868_02,u_006868,2026-04-23,text,0.84,8,general_checkin,-0.522
s_u_006868_03,u_006868,2026-04-20,text,2.59,10,relationships,-0.452
s_u_006868_04,u_006868,2026-04-19,voice,1.03,3,general_checkin,-0.031
s_u_006868_05,u_006868,2026-04-21,voice,0.2,3,relationships,-0.73
s_u_006869_01,u_006869,2026-04-27,text,9.12,35,career,0.244
s_u_006869_02,u_006869,2026-04-27,text,0.53,3,general_checkin,0.552
s_u_006869_03,u_006869,2026-04-26,text,4.66,21,motivation,0.788
s_u_006870_01,u_006870,2026-04-21,voice,4.44,10,motivation,-0.715
s_u_006870_02,u_006870,2026-04-25,text,7.37,28,motivation,-0.668
s_u_006870_03,u_006870,2026-04-27,voice,1.15,4,motivation,-0.317
s_u_006870_04,u_006870,2026-04-27,text,8.55,41,general_checkin,-0.469
s_u_006870_05,u_006870,2026-04-26,voice,8.77,14,motivation,-0.189
s_u_006870_06,u_006870,2026-04-26,voice,8.85,16,motivation,-0.375
s_u_006870_07,u_006870,2026-04-24,voice,6.21,18,motivation,-0.819
s_u_006871_01,u_006871,2026-05-03,text,1.6,6,school_stress,-0.776
s_u_006871_02,u_006871,2026-05-01,voice,2.7,10,motivation,-0.585
s_u_006871_03,u_006871,2026-05-02,voice,0.2,2,school_stress,-0.59
s_u_006872_01,u_006872,2026-04-15,voice,3.32,9,school_stress,-0.445
s_u_006872_02,u_006872,2026-04-16,voice,2.91,6,school_stress,-0.104
s_u_006872_03,u_006872,2026-04-18,voice,2.73,5,school_stress,-0.189
s_u_006872_04,u_006872,2026-04-14,voice,3.73,9,general_checkin,-0.445
s_u_006873_01,u_006873,2026-04-22,voice,0.2,2,loneliness,-0.893
s_u_006874_01,u_006874,2026-04-04,voice,0.52,4,sleep,-0.488
s_u_006874_02,u_006874,2026-04-06,voice,3.19,10,sleep,-0.551
s_u_006874_03,u_006874,2026-04-03,voice,2.61,7,sleep,-0.276
s_u_006875_01,u_006875,2026-05-04,voice,6.65,11,relationships,-0.17
s_u_006875_02,u_006875,2026-05-05,text,4.26,11,motivation,-0.164
s_u_006875_03,u_006875,2026-05-02,voice,7.26,15,relationships,-0.034
s_u_006876_01,u_006876,2026-04-27,voice,0.2,3,motivation,-0.433
s_u_006876_02,u_006876,2026-04-28,text,5.46,20,motivation,-0.125
s_u_006876_03,u_006876,2026-04-26,voice,4.36,10,motivation,-0.512
s_u_006876_04,u_006876,2026-04-27,voice,6.82,13,motivation,-0.142
s_u_006877_01,u_006877,2026-04-13,voice,3.18,11,sleep,-0.21
s_u_006877_02,u_006877,2026-04-14,text,3.33,12,sleep,-0.322
s_u_006878_01,u_006878,2026-04-05,voice,2.43,6,general_checkin,0.374
s_u_006878_02,u_006878,2026-04-05,voice,4.58,9,general_checkin,-0.005
s_u_006878_03,u_006878,2026-04-08,voice,3.22,9,general_checkin,0.362
s_u_006879_01,u_006879,2026-05-07,voice,1.84,3,family,-0.365
s_u_006880_01,u_006880,2026-04-11,voice,2.54,6,school_stress,-1.0
s_u_006880_02,u_006880,2026-04-12,text,1.62,5,general_checkin,-0.891
s_u_006880_03,u_006880,2026-04-11,text,2.5,10,school_stress,-0.823
s_u_006880_04,u_006880,2026-04-10,voice,0.2,2,school_stress,-1.0
s_u_006881_01,u_006881,2026-04-28,voice,3.61,12,loneliness,-0.062
s_u_006881_02,u_006881,2026-04-29,voice,4.14,7,loneliness,-0.194
s_u_006881_03,u_006881,2026-04-27,voice,0.2,2,loneliness,-0.055
s_u_006881_04,u_006881,2026-05-02,text,1.17,6,loneliness,-0.288
s_u_006881_05,u_006881,2026-04-28,voice,0.24,2,loneliness,0.039
s_u_006881_06,u_006881,2026-04-29,text,1.57,8,loneliness,0.211
s_u_006881_07,u_006881,2026-04-30,voice,0.2,3,loneliness,-0.251
s_u_006881_08,u_006881,2026-05-03,voice,0.2,2,motivation,-0.128
s_u_006882_01,u_006882,2026-04-08,voice,4.33,11,loneliness,-0.271
s_u_006882_02,u_006882,2026-04-05,voice,5.81,14,loneliness,-0.406
s_u_006882_03,u_006882,2026-04-05,voice,2.42,5,loneliness,-0.549
s_u_006883_01,u_006883,2026-04-01,voice,1.42,4,loneliness,-0.378
s_u_006883_02,u_006883,2026-04-03,text,4.25,23,loneliness,-1.0
s_u_006884_01,u_006884,2026-04-10,voice,3.56,9,career,-0.749
s_u_006884_02,u_006884,2026-04-09,voice,3.87,5,career,-0.4
s_u_006885_01,u_006885,2026-05-05,voice,3.58,3,general_checkin,-0.718
s_u_006886_01,u_006886,2026-04-26,voice,4.92,13,motivation,0.213
s_u_006886_02,u_006886,2026-04-26,text,3.41,16,motivation,0.208
s_u_006886_03,u_006886,2026-04-23,text,5.8,23,motivation,0.229
s_u_006887_01,u_006887,2026-04-20,voice,0.2,2,loneliness,-0.965
s_u_006887_02,u_006887,2026-04-19,voice,0.2,2,loneliness,-0.978
s_u_006887_03,u_006887,2026-04-21,text,0.2,2,general_checkin,-1.0
s_u_006888_01,u_006888,2026-04-09,text,0.2,2,loneliness,-1.0
s_u_006889_01,u_006889,2026-05-02,voice,0.2,2,general_checkin,-0.163
s_u_006889_02,u_006889,2026-05-05,text,0.2,4,general_checkin,-0.448
s_u_006890_01,u_006890,2026-04-29,voice,0.2,2,school_stress,-0.993
s_u_006890_02,u_006890,2026-05-02,voice,1.15,3,general_checkin,-0.704
s_u_006890_03,u_006890,2026-04-29,voice,4.6,7,school_stress,-0.708
s_u_006891_01,u_006891,2026-04-22,voice,10.0,18,school_stress,0.001
s_u_006891_02,u_006891,2026-04-19,voice,8.35,20,school_stress,0.152
s_u_006891_03,u_006891,2026-04-24,voice,7.88,15,school_stress,0.101
s_u_006891_04,u_006891,2026-04-20,voice,6.89,9,general_checkin,-0.023
s_u_006891_05,u_006891,2026-04-22,text,12.06,43,school_stress,0.145
s_u_006891_06,u_006891,2026-04-18,text,9.71,34,general_checkin,0.031
s_u_006891_07,u_006891,2026-04-21,text,7.55,24,school_stress,0.24
s_u_006892_01,u_006892,2026-04-16,voice,0.2,3,relationships,-0.357
s_u_006892_02,u_006892,2026-04-13,voice,4.64,11,general_checkin,-0.413
s_u_006892_03,u_006892,2026-04-17,voice,0.2,2,general_checkin,-0.276
s_u_006892_04,u_006892,2026-04-19,voice,0.41,2,relationships,-0.148
s_u_006892_05,u_006892,2026-04-13,text,0.2,3,motivation,-0.354
s_u_006893_01,u_006893,2026-04-13,voice,0.2,3,career,-0.303
s_u_006893_02,u_006893,2026-04-14,voice,0.69,2,career,-0.342
s_u_006893_03,u_006893,2026-04-16,voice,1.62,6,career,-0.432
s_u_006893_04,u_006893,2026-04-11,text,2.14,9,career,-0.468
s_u_006894_01,u_006894,2026-05-02,voice,2.85,6,school_stress,-0.719
s_u_006894_02,u_006894,2026-05-03,voice,3.31,11,school_stress,-1.0
s_u_006894_03,u_006894,2026-05-07,text,0.2,2,general_checkin,-0.877
s_u_006894_04,u_006894,2026-05-06,voice,0.2,2,school_stress,-0.91
s_u_006894_05,u_006894,2026-05-05,text,0.2,3,school_stress,-0.741
s_u_006895_01,u_006895,2026-05-03,voice,0.2,2,relationships,-0.51
s_u_006895_02,u_006895,2026-05-04,voice,0.73,4,relationships,-0.787
s_u_006895_03,u_006895,2026-04-30,voice,0.65,3,general_checkin,-0.2
s_u_006896_01,u_006896,2026-04-21,voice,10.17,27,relationships,-0.288
s_u_006896_02,u_006896,2026-04-24,text,11.14,49,relationships,-0.533
s_u_006896_03,u_006896,2026-04-23,text,8.61,34,relationships,-0.382
s_u_006897_01,u_006897,2026-04-30,voice,4.02,7,relationships,0.037
s_u_006897_02,u_006897,2026-05-02,voice,0.2,2,relationships,0.46
s_u_006897_03,u_006897,2026-04-29,text,4.14,14,relationships,0.194
s_u_006897_04,u_006897,2026-05-02,text,5.82,23,relationships,0.361
s_u_006898_01,u_006898,2026-04-26,text,0.2,3,school_stress,-0.413
s_u_006899_01,u_006899,2026-04-14,text,2.41,14,school_stress,-0.381
s_u_006899_02,u_006899,2026-04-18,text,6.27,25,motivation,-0.723
s_u_006899_03,u_006899,2026-04-20,voice,0.66,4,general_checkin,-0.581
s_u_006899_04,u_006899,2026-04-15,text,1.05,8,school_stress,-0.467
s_u_006899_05,u_006899,2026-04-14,voice,0.62,3,school_stress,-0.126
s_u_006899_06,u_006899,2026-04-13,text,2.0,9,school_stress,-0.68
s_u_006900_01,u_006900,2026-04-17,voice,12.26,33,career,-0.712
s_u_006900_02,u_006900,2026-04-14,text,6.53,27,career,-0.833
s_u_006900_03,u_006900,2026-04-11,text,6.22,24,motivation,-0.461
s_u_006900_04,u_006900,2026-04-15,text,5.06,14,career,-0.696
s_u_006900_05,u_006900,2026-04-18,text,2.77,13,motivation,-0.608
s_u_006901_01,u_006901,2026-04-25,voice,0.88,3,loneliness,-0.043
s_u_006902_01,u_006902,2026-04-04,voice,6.38,18,school_stress,0.332
s_u_006903_01,u_006903,2026-04-27,voice,16.03,31,motivation,-0.632
s_u_006903_02,u_006903,2026-05-04,text,6.75,33,motivation,-1.0
s_u_006903_03,u_006903,2026-04-30,text,6.06,15,general_checkin,-0.583
s_u_006903_04,u_006903,2026-05-04,voice,11.45,21,motivation,-1.0
s_u_006904_01,u_006904,2026-05-07,voice,6.62,12,relationships,-1.0
s_u_006904_02,u_006904,2026-05-06,voice,1.55,7,relationships,-0.861
s_u_006904_03,u_006904,2026-05-02,voice,5.46,10,general_checkin,-0.706
s_u_006904_04,u_006904,2026-05-07,text,3.84,14,motivation,-0.544
s_u_006904_05,u_006904,2026-05-03,text,1.06,6,relationships,-0.861
s_u_006904_06,u_006904,2026-05-03,voice,6.71,11,motivation,-0.782
s_u_006904_07,u_006904,2026-05-05,voice,4.15,12,general_checkin,-0.956
s_u_006904_08,u_006904,2026-05-05,text,3.52,19,relationships,-1.0
s_u_006904_09,u_006904,2026-05-03,text,4.99,15,general_checkin,-0.82
s_u_006904_10,u_006904,2026-05-01,text,8.07,37,relationships,-0.672
s_u_006904_11,u_006904,2026-05-03,voice,5.24,9,general_checkin,-1.0
s_u_006905_01,u_006905,2026-04-08,voice,1.01,6,relationships,-1.0
s_u_006905_02,u_006905,2026-04-15,text,6.06,17,general_checkin,-0.713
s_u_006905_03,u_006905,2026-04-08,text,4.84,23,relationships,-0.763
s_u_006905_04,u_006905,2026-04-09,text,4.19,25,general_checkin,-0.919
s_u_006905_05,u_006905,2026-04-14,text,2.44,12,relationships,-1.0
s_u_006906_01,u_006906,2026-04-03,text,0.2,2,loneliness,0.267
s_u_006907_01,u_006907,2026-04-19,voice,0.51,2,school_stress,-0.035
s_u_006907_02,u_006907,2026-04-21,text,4.25,14,school_stress,0.074
s_u_006907_03,u_006907,2026-04-23,voice,2.38,8,general_checkin,-0.055
s_u_006908_01,u_006908,2026-04-28,voice,1.54,3,school_stress,0.097
s_u_006908_02,u_006908,2026-04-25,voice,0.2,2,motivation,-0.055
s_u_006908_03,u_006908,2026-04-24,text,0.7,5,school_stress,-0.082
s_u_006908_04,u_006908,2026-04-24,voice,4.11,8,general_checkin,-0.431
s_u_006909_01,u_006909,2026-04-19,voice,3.57,6,loneliness,-0.228
s_u_006909_02,u_006909,2026-04-20,text,2.74,19,loneliness,-0.102
s_u_006910_01,u_006910,2026-04-21,voice,7.25,11,career,-0.116
s_u_006910_02,u_006910,2026-04-23,voice,6.91,9,career,0.278
s_u_006910_03,u_006910,2026-04-22,text,6.75,29,career,0.43
s_u_006910_04,u_006910,2026-04-26,voice,2.76,5,career,0.062
s_u_006910_05,u_006910,2026-04-25,voice,3.99,10,general_checkin,0.197
s_u_006911_01,u_006911,2026-04-25,voice,9.96,24,sleep,-0.677
s_u_006911_02,u_006911,2026-04-21,text,3.25,14,sleep,-0.809
s_u_006911_03,u_006911,2026-04-26,text,1.5,6,sleep,-0.429
s_u_006911_04,u_006911,2026-04-20,text,6.42,22,sleep,-0.693
s_u_006911_05,u_006911,2026-04-23,voice,4.42,9,sleep,-0.745
s_u_006912_01,u_006912,2026-04-11,voice,11.08,18,career,-0.484
s_u_006912_02,u_006912,2026-04-13,voice,11.74,28,career,-0.56
s_u_006912_03,u_006912,2026-04-13,voice,7.0,13,career,-0.785
s_u_006912_04,u_006912,2026-04-12,text,7.27,21,career,-0.695
s_u_006912_05,u_006912,2026-04-10,voice,11.56,27,career,-0.678
s_u_006912_06,u_006912,2026-04-12,voice,10.72,22,career,-0.891
s_u_006913_01,u_006913,2026-05-02,text,1.58,5,loneliness,-0.123
s_u_006914_01,u_006914,2026-04-10,voice,5.86,15,loneliness,-0.868
s_u_006914_02,u_006914,2026-04-09,voice,2.22,7,loneliness,-0.906
s_u_006914_03,u_006914,2026-04-13,voice,1.83,3,loneliness,-0.884
s_u_006914_04,u_006914,2026-04-09,voice,2.23,5,loneliness,-0.85
s_u_006914_05,u_006914,2026-04-11,voice,1.66,4,loneliness,-0.851
s_u_006914_06,u_006914,2026-04-08,voice,0.2,2,loneliness,-1.0
s_u_006914_07,u_006914,2026-04-12,voice,0.7,3,general_checkin,-0.927
s_u_006915_01,u_006915,2026-04-14,voice,0.2,4,loneliness,-0.781
s_u_006915_02,u_006915,2026-04-18,text,1.08,5,loneliness,-0.757
s_u_006915_03,u_006915,2026-04-19,voice,0.2,2,general_checkin,-0.976
s_u_006915_04,u_006915,2026-04-15,text,1.0,4,loneliness,-0.964
s_u_006916_01,u_006916,2026-04-17,text,0.2,2,career,-0.208
s_u_006916_02,u_006916,2026-04-24,text,2.81,11,career,-0.395
s_u_006916_03,u_006916,2026-04-19,text,2.1,13,career,-0.514
s_u_006916_04,u_006916,2026-04-17,voice,0.2,2,career,-0.235
s_u_006917_01,u_006917,2026-04-23,voice,8.1,13,motivation,0.322
s_u_006917_02,u_006917,2026-04-28,voice,5.71,11,motivation,0.507
s_u_006917_03,u_006917,2026-04-25,text,6.69,33,general_checkin,0.387
s_u_006918_01,u_006918,2026-04-03,voice,2.36,2,general_checkin,-0.246
s_u_006918_02,u_006918,2026-04-10,text,1.18,9,general_checkin,-0.423
s_u_006919_01,u_006919,2026-05-03,voice,9.24,16,general_checkin,-0.297
s_u_006919_02,u_006919,2026-05-07,voice,6.43,8,general_checkin,-0.608
s_u_006919_03,u_006919,2026-05-08,voice,6.88,12,motivation,-0.61
s_u_006919_04,u_006919,2026-05-02,text,8.03,24,general_checkin,-0.532
s_u_006919_05,u_006919,2026-05-07,voice,6.49,13,motivation,-0.692
s_u_006919_06,u_006919,2026-05-06,voice,2.63,8,general_checkin,-0.844
s_u_006919_07,u_006919,2026-05-02,voice,4.24,10,general_checkin,-0.782
s_u_006920_01,u_006920,2026-04-20,voice,1.9,7,general_checkin,-1.0
s_u_006920_02,u_006920,2026-04-23,voice,0.2,2,general_checkin,-0.87
s_u_006920_03,u_006920,2026-04-21,text,0.2,3,general_checkin,-0.731
s_u_006920_04,u_006920,2026-04-24,text,0.2,4,motivation,-1.0
s_u_006921_01,u_006921,2026-04-28,text,1.16,5,relationships,0.331
s_u_006921_02,u_006921,2026-04-25,text,0.2,2,relationships,0.057
s_u_006921_03,u_006921,2026-04-24,text,3.09,13,general_checkin,0.088
s_u_006921_04,u_006921,2026-04-27,text,0.2,2,motivation,0.324
s_u_006921_05,u_006921,2026-04-22,text,0.35,3,relationships,-0.006
s_u_006921_06,u_006921,2026-04-25,text,0.2,3,motivation,-0.113
s_u_006921_07,u_006921,2026-04-26,voice,0.69,4,relationships,0.431
s_u_006921_08,u_006921,2026-04-24,text,0.81,5,relationships,0.097
s_u_006922_01,u_006922,2026-05-05,voice,0.2,2,school_stress,-0.403
s_u_006922_02,u_006922,2026-05-06,voice,3.11,4,general_checkin,0.098
s_u_006923_01,u_006923,2026-04-26,voice,1.53,7,family,0.433
s_u_006923_02,u_006923,2026-04-24,voice,0.2,2,family,0.691
s_u_006923_03,u_006923,2026-04-27,voice,1.49,4,motivation,0.684
s_u_006924_01,u_006924,2026-04-03,voice,4.34,11,sleep,0.01
s_u_006924_02,u_006924,2026-04-08,text,2.33,12,sleep,0.069
s_u_006924_03,u_006924,2026-04-05,voice,4.21,5,motivation,-0.034
s_u_006925_01,u_006925,2026-04-26,voice,8.8,18,motivation,-0.411
s_u_006925_02,u_006925,2026-04-28,voice,4.6,9,motivation,-0.212
s_u_006925_03,u_006925,2026-05-02,text,4.1,13,motivation,-0.143
s_u_006925_04,u_006925,2026-05-01,text,3.56,20,motivation,-0.422
s_u_006926_01,u_006926,2026-04-19,voice,2.28,5,relationships,-0.322
s_u_006926_02,u_006926,2026-04-15,text,6.79,22,relationships,0.224
s_u_006927_01,u_006927,2026-04-30,voice,10.35,26,career,-0.164
s_u_006927_02,u_006927,2026-04-26,voice,6.15,14,career,-0.041
s_u_006928_01,u_006928,2026-05-07,voice,7.8,14,career,-0.201
s_u_006928_02,u_006928,2026-05-01,text,5.21,29,career,-0.184
s_u_006928_03,u_006928,2026-05-07,voice,6.4,14,career,-0.319
s_u_006928_04,u_006928,2026-05-04,text,6.42,20,general_checkin,-0.146
s_u_006929_01,u_006929,2026-04-30,voice,2.88,6,general_checkin,-0.056
s_u_006929_02,u_006929,2026-04-27,text,3.17,10,general_checkin,-0.096
s_u_006929_03,u_006929,2026-04-30,voice,0.2,2,general_checkin,0.31
s_u_006930_01,u_006930,2026-04-25,voice,1.88,6,sleep,0.156
s_u_006930_02,u_006930,2026-04-25,voice,3.22,6,motivation,0.238
s_u_006930_03,u_006930,2026-04-21,voice,4.19,9,general_checkin,0.331
s_u_006930_04,u_006930,2026-04-19,text,3.78,18,general_checkin,0.271
s_u_006931_01,u_006931,2026-05-01,voice,3.04,11,relationships,0.009
s_u_006931_02,u_006931,2026-05-04,voice,2.14,9,relationships,0.14
s_u_006931_03,u_006931,2026-04-28,voice,0.63,3,relationships,0.028
s_u_006932_01,u_006932,2026-04-18,voice,0.28,2,motivation,0.638
s_u_006932_02,u_006932,2026-04-19,voice,0.29,4,motivation,1.0
s_u_006932_03,u_006932,2026-04-21,text,3.89,13,motivation,0.714
s_u_006932_04,u_006932,2026-04-19,voice,5.51,13,motivation,0.577
s_u_006933_01,u_006933,2026-04-17,voice,0.2,4,school_stress,-0.918
s_u_006933_02,u_006933,2026-04-15,voice,0.2,2,motivation,-0.98
s_u_006933_03,u_006933,2026-04-13,voice,0.2,2,school_stress,-1.0
s_u_006933_04,u_006933,2026-04-13,voice,0.2,3,school_stress,-0.903
s_u_006934_01,u_006934,2026-04-27,voice,1.21,4,motivation,-0.043
s_u_006934_02,u_006934,2026-04-28,text,2.96,10,motivation,-0.174
s_u_006934_03,u_006934,2026-04-25,voice,0.2,2,general_checkin,-0.069
s_u_006935_01,u_006935,2026-04-22,text,0.2,3,family,-0.339
s_u_006935_02,u_006935,2026-04-19,voice,0.2,2,family,-0.063
s_u_006935_03,u_006935,2026-04-22,voice,0.35,3,family,-0.241
s_u_006936_01,u_006936,2026-04-20,voice,3.09,7,relationships,-0.908
s_u_006936_02,u_006936,2026-04-18,voice,6.26,11,general_checkin,-0.898
s_u_006936_03,u_006936,2026-04-25,voice,4.65,9,relationships,-0.53
s_u_006936_04,u_006936,2026-04-18,text,1.83,11,relationships,-1.0
s_u_006936_05,u_006936,2026-04-22,text,5.23,23,motivation,-0.509
s_u_006936_06,u_006936,2026-04-23,text,3.61,14,general_checkin,-1.0
s_u_006936_07,u_006936,2026-04-18,voice,2.13,5,relationships,-0.773
s_u_006937_01,u_006937,2026-04-25,voice,2.63,7,sleep,-0.786
s_u_006937_02,u_006937,2026-04-26,voice,0.2,2,sleep,-1.0
s_u_006938_01,u_006938,2026-05-07,voice,5.0,16,relationships,-0.204
s_u_006938_02,u_006938,2026-05-05,text,1.55,6,general_checkin,-0.53
s_u_006938_03,u_006938,2026-05-06,voice,0.2,2,motivation,-0.764
s_u_006938_04,u_006938,2026-05-05,voice,1.61,5,relationships,-0.463
s_u_006939_01,u_006939,2026-04-08,voice,4.1,8,motivation,-0.049
s_u_006939_02,u_006939,2026-04-04,voice,2.33,4,general_checkin,-0.403
s_u_006939_03,u_006939,2026-04-05,voice,2.42,8,motivation,-0.372
s_u_006939_04,u_006939,2026-04-02,text,4.27,23,motivation,-0.249
s_u_006940_01,u_006940,2026-04-07,voice,0.2,2,career,0.616
s_u_006940_02,u_006940,2026-04-13,voice,0.4,3,career,0.174
s_u_006941_01,u_006941,2026-04-06,voice,0.2,2,loneliness,-0.922
s_u_006941_02,u_006941,2026-04-09,text,0.2,2,loneliness,-0.757
s_u_006941_03,u_006941,2026-04-07,voice,0.2,2,motivation,-0.689
s_u_006941_04,u_006941,2026-04-12,text,0.2,2,loneliness,-0.625
s_u_006942_01,u_006942,2026-04-22,voice,0.69,3,loneliness,0.288
s_u_006942_02,u_006942,2026-04-25,voice,5.76,10,loneliness,0.325
s_u_006943_01,u_006943,2026-04-29,text,0.2,2,motivation,-0.313
s_u_006944_01,u_006944,2026-04-28,voice,0.2,2,career,-0.002
s_u_006944_02,u_006944,2026-04-25,text,5.9,18,career,-0.278
s_u_006944_03,u_006944,2026-04-28,voice,5.72,14,career,-0.166
s_u_006944_04,u_006944,2026-04-25,voice,0.69,2,career,-0.16
s_u_006944_05,u_006944,2026-04-26,voice,4.36,15,career,-0.112
s_u_006944_06,u_006944,2026-04-24,text,0.78,5,career,-0.058
s_u_006944_07,u_006944,2026-04-25,text,1.28,8,career,-0.405
s_u_006945_01,u_006945,2026-04-10,text,2.25,5,relationships,-0.105
s_u_006946_01,u_006946,2026-05-02,voice,0.2,3,relationships,-0.536
s_u_006946_02,u_006946,2026-05-04,voice,0.2,2,relationships,-0.484
s_u_006947_01,u_006947,2026-04-28,text,3.37,13,relationships,0.267
s_u_006947_02,u_006947,2026-04-29,voice,0.71,4,motivation,0.143
s_u_006948_01,u_006948,2026-05-06,voice,1.72,6,career,0.799
s_u_006948_02,u_006948,2026-05-06,text,3.61,17,motivation,0.105
s_u_006948_03,u_006948,2026-04-30,text,0.2,2,career,0.849
s_u_006948_04,u_006948,2026-04-30,voice,2.04,4,career,0.656
s_u_006949_01,u_006949,2026-04-26,voice,2.14,7,sleep,-0.236
s_u_006950_01,u_006950,2026-04-25,voice,1.04,4,relationships,-0.114
s_u_006950_02,u_006950,2026-04-25,voice,4.33,6,relationships,-0.341
s_u_006951_01,u_006951,2026-04-17,voice,4.15,11,motivation,-0.023
s_u_006951_02,u_006951,2026-04-16,voice,0.88,4,motivation,0.5
s_u_006951_03,u_006951,2026-04-15,voice,3.09,9,motivation,0.243
s_u_006951_04,u_006951,2026-04-12,voice,2.26,4,motivation,0.155
s_u_006951_05,u_006951,2026-04-13,voice,1.6,2,motivation,-0.134
s_u_006951_06,u_006951,2026-04-12,voice,1.48,5,motivation,0.155
s_u_006951_07,u_006951,2026-04-16,voice,1.9,7,general_checkin,0.254
s_u_006952_01,u_006952,2026-04-16,voice,3.27,9,relationships,-0.886
s_u_006952_02,u_006952,2026-04-17,text,3.91,15,relationships,-1.0
s_u_006953_01,u_006953,2026-04-14,voice,0.2,2,relationships,-0.267
s_u_006954_01,u_006954,2026-04-29,text,0.2,2,relationships,-0.274
s_u_006954_02,u_006954,2026-05-02,voice,0.2,2,relationships,-0.311
s_u_006954_03,u_006954,2026-05-02,voice,0.2,3,motivation,0.013
s_u_006954_04,u_006954,2026-05-01,text,0.2,2,relationships,-0.169
s_u_006954_05,u_006954,2026-04-27,voice,0.2,2,relationships,-0.243
s_u_006955_01,u_006955,2026-04-07,voice,0.88,4,career,0.145
s_u_006955_02,u_006955,2026-04-09,text,0.2,2,career,0.217
s_u_006956_01,u_006956,2026-04-05,text,2.86,9,family,0.4
s_u_006956_02,u_006956,2026-04-07,text,0.2,3,family,0.418
s_u_006956_03,u_006956,2026-04-06,voice,3.47,8,motivation,0.292
s_u_006957_01,u_006957,2026-04-11,voice,3.01,8,family,0.029
s_u_006958_01,u_006958,2026-04-25,text,0.2,2,relationships,-0.08
s_u_006958_02,u_006958,2026-04-22,text,0.34,4,motivation,-0.256
s_u_006959_01,u_006959,2026-04-17,voice,0.2,2,school_stress,-0.253
s_u_006959_02,u_006959,2026-04-18,voice,1.12,4,school_stress,-0.181
s_u_006959_03,u_006959,2026-04-21,voice,2.86,9,school_stress,-0.173
s_u_006959_04,u_006959,2026-04-21,text,5.63,20,school_stress,-0.359
s_u_006959_05,u_006959,2026-04-23,voice,2.87,7,school_stress,-0.395
s_u_006959_06,u_006959,2026-04-24,text,0.2,2,school_stress,-0.311
s_u_006960_01,u_006960,2026-04-13,voice,0.2,2,general_checkin,-0.158
s_u_006960_02,u_006960,2026-04-08,text,0.2,2,general_checkin,-0.284
s_u_006960_03,u_006960,2026-04-08,voice,0.86,6,general_checkin,-0.558
