user_id,first_topic,topic_cluster,contains_crisis_language,contains_relationship_topic,contains_school_topic,contains_loneliness_topic
u_007143,relationships,relationships,False,True,False,False
u_007144,relationships,relationships,False,True,False,False
u_007145,relationships,relationships,False,True,False,False
u_007146,career,career,False,False,False,False
u_007147,career,career,False,False,False,False
u_007148,school_stress,school,False,False,True,False
u_007149,sleep,wellness,False,False,False,False
u_007150,sleep,wellness,False,False,False,False
u_007151,relationships,relationships,False,True,False,False
u_007152,relationships,relationships,False,True,False,False
u_007153,career,career,False,False,False,False
u_007154,career,career,False,False,False,False
u_007155,career,career,False,False,False,False
u_007156,motivation,self_improvement,False,False,False,False
u_007157,family,relationships,False,True,False,False
u_007158,school_stress,school,False,False,True,False
u_007159,school_stress,school,False,False,True,False
u_007160,general_checkin,reflection,False,False,False,False
u_007161,relationships,relationships,False,True,False,False
u_007162,loneliness,emotional_support,False,False,False,True
u_007163,school_stress,school,True,False,True,False
u_007164,sleep,wellness,False,False,False,False
u_007165,motivation,self_improvement,False,False,False,False
u_007166,school_stress,school,False,False,True,False
u_007167,general_checkin,reflection,False,False,False,False
u_007168,general_checkin,reflection,False,False,False,False
u_007169,school_stress,school,False,False,True,False
u_007170,motivation,self_improvement,False,False,False,False
u_007171,motivation,self_improvement,True,False,False,False
u_007172,school_stress,school,False,False,True,False
u_007173,loneliness,emotional_support,False,False,False,True
u_007174,motivation,self_improvement,False,False,False,False
u_007175,career,career,False,False,False,False
u_007176,relationships,relationships,False,True,False,False
u_007177,loneliness,emotional_support,False,False,False,True
u_007178,relationships,relationships,False,True,False,False
u_007179,school_stress,school,False,False,True,False
u_007180,family,relationships,False,True,False,False
u_007181,loneliness,emotional_support,False,False,False,True
u_007182,loneliness,emotional_support,False,False,False,True
u_007183,school_stress,school,False,False,True,False
u_007184,motivation,self_improvement,False,False,False,False
u_007185,relationships,relationships,False,True,False,False
u_007186,school_stress,school,False,False,True,False
u_007187,school_stress,school,False,False,True,False
u_007188,general_checkin,reflection,False,False,False,False
u_007189,school_stress,school,False,False,True,False
u_007190,motivation,self_improvement,False,False,False,False
u_007191,school_stress,school,False,False,True,False
u_007192,motivation,self_improvement,False,False,False,False
u_007193,school_stress,school,False,False,True,False
u_007194,motivation,self_improvement,False,False,False,False
u_007195,sleep,wellness,False,False,False,False
u_007196,loneliness,emotional_support,False,False,False,True
u_007197,school_stress,school,False,False,True,False
u_007198,relationships,relationships,False,True,False,False
u_007199,motivation,self_improvement,False,False,False,False
u_007200,school_stress,school,False,False,True,False
u_007201,loneliness,emotional_support,False,False,False,True
u_007202,school_stress,school,True,False,True,False
u_007203,motivation,self_improvement,False,False,False,False
u_007204,relationships,relationships,False,True,False,False
u_007205,motivation,self_improvement,False,False,False,False
u_007206,relationships,relationships,False,True,False,False
u_007207,motivation,self_improvement,False,False,False,False
u_007208,motivation,self_improvement,False,False,False,False
u_007209,motivation,self_improvement,False,False,False,False
u_007210,loneliness,emotional_support,False,False,False,True
u_007211,relationships,relationships,False,True,False,False
u_007212,relationships,relationships,False,True,False,False
u_007213,motivation,self_improvement,False,False,False,False
u_007214,school_stress,school,False,False,True,False
u_007215,motivation,self_improvement,False,False,False,False
u_007216,sleep,wellness,False,False,False,False
u_007217,motivation,self_improvement,False,False,False,False
u_007218,relationships,relationships,False,True,False,False
u_007219,loneliness,emotional_support,False,False,False,True
u_007220,relationships,relationships,False,True,False,False
u_007221,loneliness,emotional_support,False,False,False,True
u_007222,career,career,False,False,False,False
u_007223,general_checkin,reflection,False,False,False,False
u_007224,loneliness,emotional_support,False,False,False,True
u_007225,loneliness,emotional_support,False,False,False,True
u_007226,sleep,wellness,False,False,False,False
u_007227,relationships,relationships,False,True,False,False
u_007228,general_checkin,reflection,False,False,False,False
u_007229,sleep,wellness,False,False,False,False
u_007230,loneliness,emotional_support,False,False,False,True
u_007231,sleep,wellness,False,False,False,False
u_007232,school_stress,school,False,False,True,False
u_007233,career,career,False,False,False,False
u_007234,relationships,relationships,False,True,False,False
u_007235,relationships,relationships,False,True,False,False
u_007236,school_stress,school,False,False,True,False
u_007237,general_checkin,reflection,False,False,False,False
u_007238,loneliness,emotional_support,False,False,False,True
u_007239,sleep,wellness,False,False,False,False
u_007240,relationships,relationships,False,True,False,False
u_007241,career,career,False,False,False,False
u_007242,school_stress,school,False,False,True,False
u_007243,relationships,relationships,False,True,False,False
u_007244,loneliness,emotional_support,False,False,False,True
u_007245,sleep,wellness,False,False,False,False
u_007246,sleep,wellness,False,False,False,False
u_007247,relationships,relationships,False,True,False,False
u_007248,career,career,False,False,False,False
u_007249,relationships,relationships,False,True,False,False
u_007250,general_checkin,reflection,False,False,False,False
u_007251,loneliness,emotional_support,False,False,False,True
u_007252,school_stress,school,False,False,True,False
u_007253,relationships,relationships,False,True,False,False
u_007254,school_stress,school,False,False,True,False
u_007255,school_stress,school,False,False,True,False
u_007256,career,career,False,False,False,False
u_007257,career,career,False,False,False,False
u_007258,general_checkin,reflection,False,False,False,False
u_007259,loneliness,emotional_support,False,False,False,True
u_007260,motivation,self_improvement,False,False,False,False
u_007261,school_stress,school,False,False,True,False
u_007262,school_stress,school,False,False,True,False
u_007263,career,career,False,False,False,False
u_007264,family,relationships,False,True,False,False
u_007265,relationships,relationships,False,True,False,False
u_007266,relationships,relationships,False,True,False,False
u_007267,loneliness,emotional_support,False,False,False,True
u_007268,general_checkin,reflection,False,False,False,False
u_007269,motivation,self_improvement,False,False,False,False
u_007270,motivation,self_improvement,False,False,False,False
u_007271,motivation,self_improvement,False,False,False,False
u_007272,motivation,self_improvement,False,False,False,False
u_007273,career,career,False,False,False,False
u_007274,loneliness,emotional_support,False,False,False,True
u_007275,sleep,wellness,False,False,False,False
u_007276,school_stress,school,False,False,True,False
u_007277,career,career,False,False,False,False
u_007278,motivation,self_improvement,False,False,False,False
u_007279,relationships,relationships,False,True,False,False
u_007280,school_stress,school,False,False,True,False
u_007281,general_checkin,reflection,False,False,False,False
u_007282,motivation,self_improvement,False,False,False,False
u_007283,motivation,self_improvement,False,False,False,False
